id,E_X_aic_ipctry_issue,E_X_trx_last,N_X_ip_ratio_den,N_X_n_deny_co,N_X_n_ina_issue_co,N_X_n_issue_co,N_X_n_trans_3d_co,N_X_ratio_acc_no_cb_co,N_X_ratio_deny_co,N_X_tot_amnt_3d_co,blacklist,whitelist,learning_label
10676031,1,0,0.285714286,37,19,1,7,0.61682243,0.345794393,25598520,0,0,0
106768,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1067866,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
1068016,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10680963,1,0,0,3,4,1,1,0.8,0.2,110000,0,0,0
10681854,1,0,0,6,3,1,6,0.942857143,0.057142857,1755640,0,0,0
10682151,1,0,0,0,2,1,0,1,0,0,0,0,0
10683285,1,0,0,7,9,1,0,0.730769231,0.269230769,0,0,0,0
10684482,1,0,0.181818182,0,1,1,0,1,0,0,0,0,0
10689561,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10690500,1,0,0.3125,0,1,1,0,1,0,0,0,0,0
1069232,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10693620,1,0,0.316666667,0,1,1,1,1,0,52000,0,0,0
1069552,1,2,0,0,1,1,1,0,0,102000,0,0,0
1069730,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
10698384,1,3,0.295454545,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10698555,1,0,0.196078431,0,3,1,0,1,0,0,0,0,0
10699590,1,0,0.121621622,7,2,1,0,0.611111111,0.388888889,0,0,0,0
10699932,1,3,0.346153846,-888888888,-999999999,-999999999,0,-888888888,-888888888,0,0,0,0
10701396,1,0,0.3,0,2,1,0,1,0,0,0,0,0
10702437,1,0,-888888888,0,3,1,0,1,0,0,0,0,0
10703712,1,0,0.285714286,13,3,1,1,0.767857143,0.232142857,916980,0,0,0
1070450,1,3,0.241071429,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10704720,1,0,0.185185185,0,-999999999,-999999999,1,1,0,50000,0,0,0
10705281,1,0,0,0,2,1,0,1,0,0,0,0,0
10709622,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
10711092,1,1,0.129032258,26,8,1,0,0.566666667,0.433333333,0,0,0,0
10711413,1,0,0.137931034,0,2,1,0,0.25,0,0,0,0,0
1071238,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,0
1071276,1,0,-888888888,0,2,1,0,1,0,0,0,0,0
1071306,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10714059,1,0,0.4,0,1,1,0,1,0,0,0,0,0
10714209,1,0,0.322580645,4,1,1,0,0.333333333,0.666666667,0,0,0,0
10714278,1,0,0.466666667,0,1,1,0,1,0,0,0,0,0
10715685,1,0,0,0,1,1,0,1,0,0,0,0,0
10715766,1,0,0,0,2,1,1,1,0,419486,0,0,0
10715775,1,0,0.25,30,1,1,1,0.545454545,0.454545455,23000,0,0,0
10715871,1,0,0.368421053,0,1,1,2,1,0,265291,0,0,0
10716249,1,0,0.193333333,11,4,1,0,0.685714286,0.314285714,0,0,0,0
10721199,1,0,-888888888,0,2,1,0,1,0,0,0,0,0
10725111,1,1,0.333333333,4,1,1,0,0.2,0.8,0,0,0,0
10725459,1,0,0.24,0,2,1,0,1,0,0,0,0,0
10727724,1,0,-888888888,4,2,1,0,0.75,0.25,0,0,0,0
10728225,0,0,0.173333333,1,1,1,0,0.8,0.1,0,0,0,0
10728495,1,0,-888888888,3,4,2,0,0.727272727,0.272727273,0,0,0,0
10728714,1,0,-888888888,1,1,1,0,0.666666667,0.333333333,0,0,0,0
10729281,1,0,0.074074074,0,-999999999,-999999999,2,1,0,388300,0,0,0
1072952,1,0,0.333333333,3,3,2,0,0.926829268,0.073170732,0,0,0,0
10733010,1,0,-888888888,3,7,1,0,0.914285714,0.085714286,0,0,0,0
10733574,1,1,0.253333333,2,10,1,2,0.904761905,0.095238095,1457000,0,0,0
1073364,1,0,0.023333333,0,2,1,0,1,0,0,0,0,0
10733799,1,0,0,1,2,1,0,0.8,0.2,0,0,0,0
10733907,1,0,0,0,2,1,3,0.98245614,0,69000,0,0,0
1073482,1,1,0.087378641,3,2,1,3,0.571428571,0.428571429,661754,0,0,0
10735038,1,0,0.153846154,4,1,1,1,0.838709677,0.129032258,383670,0,0,0
1073546,1,0,0,3,4,1,3,0.896551724,0.103448276,439000,0,0,0
10735779,1,0,0,2,1,1,1,0.88,0.08,59885,0,0,0
10738638,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1074070,1,0,0.140468227,51,2,1,2,0.402298851,0.586206897,200000,0,0,0
10740789,1,0,0.206521739,1,1,1,0,0.9,0.1,0,0,0,0
1074164,1,0,0,0,2,1,0,1,0,0,0,0,0
10742850,1,0,0,5,2,1,1,0.8,0.2,826500,0,0,0
10742988,1,0,0.29,0,1,1,0,1,0,0,0,0,0
1074418,1,0,0,0,2,1,0,1,0,0,0,0,0
10746117,1,0,0,5,1,1,0,0.852941176,0.147058824,0,0,0,0
10746708,1,0,0,5,1,1,1,0.703703704,0.185185185,130935,0,0,0
1074690,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10747410,0,0,0.183333333,1,2,1,0,0.666666667,0.333333333,0,0,0,0
1075096,1,0,-888888888,0,3,1,0,1,0,0,0,0,0
1075304,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1075308,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
1075364,1,0,0.031620553,1,3,1,0,0.5,0.5,0,0,0,0
10753659,1,0,0.216666667,71,3,1,4,0.174418605,0.825581395,1153909,0,0,0
10754208,1,0,-888888888,16,12,1,1,0.625,0.333333333,152250,0,0,0
10755675,1,1,0.318181818,1,2,1,2,0.8,0.2,150000,0,0,0
10756464,1,0,0.227272727,0,1,1,0,1,0,0,0,0,0
10756758,1,0,0.375,2,2,1,1,0.714285714,0.285714286,2150000,0,0,0
10757550,1,0,-888888888,0,2,1,0,1,0,0,0,0,0
10758345,0,0,0.173333333,1,1,1,3,0.96,0.04,351750,0,0,0
10759311,1,0,0.75,4,3,1,0,0.6,0.4,0,0,0,0
107594,1,0,0,0,1,1,1,1,0,430362,0,0,0
10760574,1,0,0.461538462,0,1,1,1,1,0,130000,0,0,0
10760586,1,1,0.133333333,3,5,1,1,0.75,0.25,100000,0,0,0
10761096,1,0,0.222222222,23,15,1,3,0.798507463,0.171641791,1222825,0,0,0
10761738,1,0,0.34,1,5,1,0,0.981818182,0.018181818,0,0,0,0
10762338,1,0,0,0,5,2,0,1,0,0,0,0,0
10763934,1,0,0.466666667,0,4,1,0,1,0,0,0,0,0
10764243,1,0,0.4375,15,3,1,1,0.830357143,0.133928571,98963,0,0,0
10765065,0,0,0.176666667,0,2,1,0,0.857142857,0,0,0,0,0
10765617,1,0,0.24,2,9,1,0,0.962025316,0.025316456,0,0,0,0
10766793,0,0,-888888888,0,3,1,0,1,0,0,0,0,0
10766952,1,3,0.484848485,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10768410,1,0,0.26,1,1,1,11,0.777777778,0.055555556,730785,0,0,0
10769070,1,0,0.304347826,0,1,1,1,1,0,1819000,0,0,0
107697,0,0,0,0,2,1,2,1,0,16055272,0,0,0
10770069,1,0,0,0,1,1,0,0.857142857,0,0,0,0,0
1077590,1,0,0.333333333,0,3,1,0,1,0,0,0,0,0
10776090,1,1,0,2,2,1,0,0.666666667,0.333333333,0,0,0,0
10776135,1,0,0.153846154,4,5,1,0,0.870967742,0.129032258,0,0,0,0
10776477,1,0,0,0,-999999999,-999999999,0,1,0,0,0,0,0
10776876,1,3,0.192771084,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1077796,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1077888,1,0,0,0,0,1,1,1,0,465388,0,0,0
107790,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
1077926,1,0,0,0,1,1,1,1,0,359275,0,0,0
10779528,1,0,-888888888,1,-999999999,-999999999,0,0.666666667,0.333333333,0,0,0,0
10779678,1,0,0.421052632,1,5,1,0,0.833333333,0.083333333,0,0,0,0
10779792,1,0,0.266666667,1,1,1,0,0.571428571,0.142857143,0,0,0,0
10780275,1,0,0.333333333,0,2,1,0,1,0,0,0,0,0
10781790,1,0,0.2,0,1,1,2,1,0,259840,0,0,0
1078286,0,1,0.9,2,0,1,2,0,1,11320840,0,0,0
10787151,1,0,0.229681979,0,1,1,0,1,0,0,0,0,0
10787220,0,0,0.213333333,6,1,1,0,0.4,0.6,0,0,0,0
10791108,1,0,0.25,11,5,1,2,0.853333333,0.146666667,600300,0,0,0
10791429,0,0,0.093333333,0,1,1,0,1,0,0,0,0,0
107930,1,0,0,0,1,1,0,1,0,0,0,0,0
10796619,1,0,0.2,0,1,1,0,1,0,0,0,0,0
10796796,1,1,0.153846154,4,1,1,4,0.5,0.5,363370,0,0,0
10797012,1,0,0.111111111,0,3,1,0,1,0,0,0,0,0
10797339,1,0,0.263333333,0,1,1,0,1,0,0,0,0,0
10801266,1,0,0.293333333,0,1,1,1,1,0,53795,0,0,0
10801500,1,0,-888888888,0,9,1,0,1,0,0,0,0,0
10803792,1,3,0.333333333,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10804539,1,3,0.368421053,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1080520,1,1,0.175257732,1,2,1,1,0,1,678308,0,0,0
10806600,1,0,-888888888,1,1,1,1,0.884615385,0.038461538,436843,0,0,0
10806819,1,0,0.17,6,7,1,0,0.805555556,0.166666667,0,0,0,0
1080760,1,0,0,2,2,1,3,0.6,0.4,150000,0,0,0
10809390,1,0,0,8,8,1,0,0.859649123,0.140350877,0,0,0,0
10814463,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
1081474,1,1,1,1,3,1,1,0.75,0.25,435701,0,0,0
1081480,1,0,0,0,1,1,0,1,0,0,0,0,0
1081542,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,0
10816341,1,2,0.28,0,1,1,2,0.5,0,552160,0,0,0
1081664,1,0,0.034482759,0,3,1,0,1,0,0,0,0,0
10817166,1,0,0.228571429,0,1,1,0,1,0,0,0,0,0
10817460,1,0,0.268292683,2,5,1,0,0.916666667,0.083333333,0,0,0,0
10817676,1,3,0.294117647,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10817682,1,0,0.333333333,7,4,1,1,0.636363636,0.318181818,253750,0,0,0
10817697,1,0,0.204545455,0,2,1,0,1,0,0,0,0,0
10818831,1,0,0.2,0,1,1,0,1,0,0,0,0,0
1081942,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
10819482,-999999999,0,0.180487805,0,2,1,0,1,0,0,0,0,0
10819749,1,0,-888888888,0,-999999999,-999999999,0,1,0,0,0,0,0
1081980,1,0,0,1,6,1,2,0.9375,0.0625,171114,0,0,0
10819953,1,0,0.293333333,2,10,1,0,0.9375,0.0625,0,0,0,0
108231,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10824693,1,0,-888888888,0,2,1,0,1,0,0,0,0,0
10825044,1,0,0,0,5,1,0,1,0,0,0,0,0
10825713,1,0,0,0,2,1,0,1,0,0,0,0,0
10826493,1,0,0.321428571,0,1,1,0,1,0,0,0,0,0
10826679,1,0,0.333333333,7,6,2,1,0.929292929,0.070707071,25000,0,0,0
10827069,1,0,0.272727273,0,1,1,0,1,0,0,0,0,0
10827105,1,2,0.339805825,1,3,1,1,0.428571429,0.142857143,195895,0,0,0
10828218,1,0,0.16,0,2,1,0,1,0,0,0,0,0
10828584,1,1,-888888888,4,6,1,0,0.846153846,0.153846154,0,0,0,0
10828866,1,0,0.25,13,1,1,0,0.481481481,0.481481481,0,0,0,0
10830504,1,2,0.2875,0,1,1,0,0.5,0,0,0,0,0
1083168,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10831698,1,0,0.174418605,1,2,1,0,0.857142857,0.142857143,0,0,0,0
1083324,1,0,0,0,1,1,4,1,0,602669,0,0,0
10833780,1,0,0.188235294,3,2,1,3,0.857142857,0.085714286,375550,0,0,0
10834719,1,0,0,2,2,1,0,0.875,0.125,0,0,0,0
10835553,1,0,-888888888,2,6,1,0,0.888888889,0.111111111,0,0,0,0
10836519,1,1,1,1,1,1,1,0,1,2297067,0,0,0
1083798,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10839108,1,0,0.214285714,7,4,1,0,0.901408451,0.098591549,0,0,0,0
10839582,1,1,0.25,54,1,1,1,0.134328358,0.805970149,120785,0,0,0
10840488,1,1,0.189189189,3,3,1,0,0,1,0,0,0,0
10841022,1,0,0.444444444,8,2,1,1,0.851851852,0.148148148,160000,0,0,0
1084190,-999999999,0,0.12,0,1,2,3,1,0,1574045,0,0,0
10843116,1,0,0.196666667,0,1,1,0,1,0,0,0,0,0
10844925,1,0,0,0,1,1,0,1,0,0,0,0,0
108456,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10847376,1,0,0.043333333,0,1,1,0,1,0,0,0,0,0
10848744,1,0,-888888888,0,1,1,0,0.931034483,0,0,0,0,0
10849560,1,0,0,0,1,1,0,1,0,0,0,0,0
1085076,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10851885,1,0,0.041666667,3,5,1,0,0.7,0.3,0,0,0,0
10851954,1,0,0.173913043,3,2,1,0,0.727272727,0.272727273,0,0,0,0
1085300,1,0,0,0,2,1,0,1,0,0,0,0,0
10853376,1,2,0.12716763,6,3,1,2,0.789473684,0.157894737,304000,0,0,0
10855191,1,0,0.041666667,23,3,1,88,0.87150838,0.12849162,444510,0,0,0
10857540,1,0,0.256666667,7,1,1,3,0.887096774,0.112903226,129000,0,0,0
1085792,0,0,0,0,1,1,0,1,0,0,0,0,0
10858137,1,0,0.126666667,6,2,1,0,0.769230769,0.153846154,0,0,0,0
10858581,1,0,-888888888,0,3,1,0,1,0,0,0,0,0
10859109,1,0,-888888888,0,4,1,1,1,0,204340,0,0,0
10859451,1,0,0,0,1,1,0,1,0,0,0,0,0
10860501,0,0,0.666666667,18,4,2,0,0.647058824,0.352941176,0,0,0,0
10860738,1,0,0,0,1,1,2,1,0,242536,0,0,0
10860825,1,3,0.138059701,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
108629,1,0,0,0,1,1,1,1,0,288123,0,0,0
10863318,1,2,0.256666667,51,8,3,40,0.318471338,0.324840764,367000,0,0,0
10863531,1,0,0.5,11,4,1,0,0.755102041,0.224489796,0,0,0,0
1086360,1,0,0,0,2,1,0,1,0,0,0,0,0
10863600,1,0,0.375,3,9,2,2,0.945945946,0.040540541,1834734,0,0,0
10864050,1,0,0.409090909,2,1,1,0,0.333333333,0.666666667,0,0,0,0
1086408,1,0,0,0,2,1,1,1,0,170960,0,0,0
1086434,1,0,0,0,1,1,1,1,0,58135,0,0,0
10865550,1,0,0.176666667,0,1,1,1,1,0,200164,0,0,0
1086716,1,0,0.070175439,0,3,1,0,1,0,0,0,0,0
10867203,1,0,0,5,4,1,0,0.876923077,0.076923077,0,0,0,0
10867431,1,0,0.379310345,2,1,1,0,0.333333333,0.666666667,0,0,0,0
10869423,1,0,0.272727273,5,4,1,0,0.5,0.416666667,0,0,0,0
10872345,1,3,0.240506329,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10873698,1,0,-888888888,3,9,1,0,0.863636364,0.136363636,0,0,0,0
1087426,1,0,0.029126214,0,1,1,3,1,0,925637,0,0,0
10875858,1,0,0.272727273,0,1,1,0,1,0,0,0,0,0
10876932,1,1,0.5,1,3,1,1,0.857142857,0.142857143,1647000,0,0,0
10877322,1,0,-888888888,0,3,1,0,1,0,0,0,0,0
10878312,1,0,-888888888,1,1,1,0,0.916666667,0.083333333,0,0,0,0
1087904,1,0,0.051094891,0,2,1,1,0.923076923,0,260000,0,0,0
108791,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10879662,1,0,0.172413793,1,1,1,1,0.888888889,0.111111111,98963,0,0,0
108800,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10886400,1,3,0.21,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10888092,1,0,0.057692308,1,2,1,0,0.991735537,0.008264463,0,0,0,0
10893600,1,0,0,3,5,1,1,0.80952381,0.142857143,121800,0,0,0
1089412,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1089584,1,3,0.120689655,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1089736,0,2,0,0,0,1,1,0.75,0,1188800,0,0,0
1090,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10901886,1,0,-888888888,7,4,1,0,0.75862069,0.24137931,0,0,0,0
10902843,1,0,0.307692308,8,2,1,0,0.111111111,0.888888889,0,0,0,0
10904934,1,0,0,1,2,1,1,0.985294118,0.014705882,138411,0,0,0
1090656,1,0,0.133802817,0,1,1,2,1,0,1020450,0,0,0
10906926,1,3,0.3125,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1090782,0,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,0
10908291,1,1,0.186666667,7,1,1,38,0.815789474,0.184210526,201400,0,0,0
1090842,1,0,0.047619048,0,1,1,1,1,0,3821235,0,0,0
10911321,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
10911552,1,3,0.257142857,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1091164,1,0,0,17,5,1,3,0.746268657,0.253731343,577314,0,0,0
10911879,1,1,1,4,2,2,1,0,1,50000,0,0,0
109126,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1091348,1,0,0.100917431,0,2,1,0,1,0,0,0,0,0
10914189,1,0,0.176666667,0,1,1,0,1,0,0,0,0,0
10915884,1,0,0.259615385,0,2,1,0,1,0,0,0,0,0
10916373,1,0,0.193333333,17,17,1,4,0.683333333,0.283333333,275000,0,0,0
10916799,1,0,0,1,1,1,0,0.5,0.5,0,0,0,0
109180,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
1092176,1,0,0,10,3,1,2,0.772727273,0.227272727,1158038,0,0,0
10921791,1,0,0,0,3,1,0,1,0,0,0,0,0
10923297,1,0,-888888888,1,1,1,0,0.9375,0.0625,0,0,0,0
1092362,1,0,0,0,2,1,0,1,0,0,0,0,0
1092516,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10925478,1,1,1,34,20,1,1,0.795321637,0.198830409,345525,0,0,0
1092716,1,0,0.106870229,1,1,1,12,0.962962963,0.037037037,4815800,0,0,0
10927590,1,0,-888888888,0,-999999999,-999999999,0,1,0,0,0,0,0
10927791,1,0,0.146666667,0,1,1,0,1,0,0,0,0,0
10929129,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
10929891,0,0,0,0,1,1,0,1,0,0,0,0,0
1093020,1,0,0,0,1,1,2,0.9375,0,150000,0,0,0
1093136,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
10931907,1,0,0.126666667,0,1,1,1,1,0,1495161,0,0,0
10934784,1,0,0.039215686,3,2,1,1,0.769230769,0.230769231,163540,0,0,0
1093856,1,2,0,1,4,1,0,0.923076923,0.038461538,0,0,0,0
10939596,1,3,0.210526316,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10939860,1,0,0.213333333,3,3,1,1,0.785714286,0.214285714,175825,0,0,0
10940535,1,0,0,1,3,1,0,0.923076923,0.076923077,0,0,0,0
10941120,1,0,0.16,0,2,1,0,1,0,0,0,0,0
1094130,1,0,-888888888,0,2,1,0,1,0,0,0,0,0
10942380,1,0,0.100558659,7,2,1,0,0.888888889,0.111111111,0,0,0,0
10942956,1,3,1,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10949076,1,0,0,0,1,1,3,1,0,2515983,0,0,0
10949154,1,0,0.4,4,1,1,1,0.916666667,0.083333333,697648,0,0,0
1095066,1,0,0,2,8,2,2,0.964285714,0.035714286,556000,0,0,0
1095132,1,0,-888888888,2,4,1,0,0.923076923,0.076923077,0,0,0,0
109514,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
1095154,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
109519,1,0,0,0,3,1,7,1,0,10620279,0,0,0
1095190,1,0,0.0625,0,2,1,0,1,0,0,0,0,0
10958001,1,0,0.086956522,0,3,1,0,0.777777778,0,0,0,0,0
10958880,1,0,0.15625,3,3,1,2,0.970588235,0.029411765,123000,0,0,0
10959837,1,1,0.18,1,3,1,1,0.857142857,0.142857143,525020,0,0,0
10961766,1,0,0.31,0,2,1,0,0.777777778,0,0,0,0,0
1096210,1,1,0.056603774,15,2,1,1,0.0625,0.9375,78080,0,0,0
1096390,1,0,-888888888,0,2,1,0,1,0,0,0,0,0
10964676,1,0,-888888888,1,6,1,0,0.866666667,0.033333333,0,0,0,0
109653,1,0,0,0,2,1,3,1,0,482024,0,0,0
10970655,1,0,0.265217391,0,2,1,1,0.947368421,0,4407300,0,0,0
10971885,1,0,0.14,0,3,1,0,1,0,0,0,0,0
10972449,1,0,0.21875,0,1,1,1,1,0,110635,0,0,0
10972842,1,0,0,0,1,1,1,0.875,0,546070,0,0,0
10972878,1,0,0.224137931,0,1,1,1,1,0,370475,0,0,0
10974408,1,0,0.142857143,2,7,1,2,0.933333333,0.044444444,110700,0,0,0
10974609,1,0,0.18,5,14,1,3,0.952380952,0.047619048,402450,0,0,0
10977219,0,0,0.056666667,6,3,1,8,0.891566265,0.072289157,16078500,0,0,0
1097982,1,1,0.25,3,1,1,0,0.4,0.6,0,0,0,0
109818,1,0,0,0,1,1,1,1,0,654383,0,0,0
1098228,1,0,0,0,3,1,1,1,0,145468,0,0,0
1098558,1,0,0.083333333,0,1,1,1,1,0,260000,0,0,0
1098706,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
10987212,1,0,-888888888,0,3,1,0,1,0,0,0,0,0
10987326,1,0,-888888888,0,2,1,0,1,0,0,0,0,0
10990140,1,0,-888888888,0,2,1,0,1,0,0,0,0,0
10990779,1,0,0.078431373,3,6,1,0,0.97,0.03,0,0,0,0
10992720,1,0,0,7,4,1,1,0.8,0.2,30000,0,0,0
10993182,1,0,0.333333333,0,1,1,0,1,0,0,0,0,0
10995717,1,0,-888888888,2,1,1,1,0.777777778,0.222222222,437724,0,0,0
1099616,1,0,0.162962963,6,4,1,3,0.88,0.12,100000,0,0,0
1100150,1,0,0,0,2,1,1,1,0,200884,0,0,0
11002845,1,0,-888888888,1,1,1,0,0.909090909,0.090909091,0,0,0,0
11003397,0,0,0.204545455,0,1,1,2,1,0,330240,0,0,0
1100376,1,0,-888888888,0,0,1,0,1,0,0,0,0,0
11003847,1,0,0.246666667,0,1,1,0,1,0,0,0,0,0
11003973,1,3,0.666666667,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
11005209,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
11005701,1,1,0,1,2,1,0,0,1,0,0,0,0
11006829,1,0,0.176666667,1,4,1,0,0.979166667,0.020833333,0,0,0,0
110071,1,0,0,0,4,1,4,1,0,5582864,0,0,0
11009433,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
11012865,1,0,0,0,1,1,0,1,0,0,0,0,0
11015502,1,0,0.196666667,0,1,1,0,1,0,0,0,0,0
11015691,1,0,0.126666667,0,1,1,0,1,0,0,0,0,0
11016258,1,0,0.226666667,0,2,1,3,1,0,177266,0,0,0
11016321,1,3,0.111111111,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
11017713,1,0,0,0,1,1,1,1,0,653660,0,0,0
11018019,1,0,0.3,0,2,1,1,1,0,166400,0,0,0
11021238,1,0,0.28,9,5,1,2,0.735294118,0.264705882,1270000,0,0,0
11021769,1,3,0.074074074,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
11023761,1,0,-888888888,2,5,1,0,0.888888889,0.111111111,0,0,0,0
11024625,1,0,-888888888,0,2,1,1,0.9,0,100000,0,0,0
11024766,1,1,0.238095238,2,7,2,0,0.913043478,0.086956522,0,0,0,0
11026731,1,3,0.531914894,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
11026791,1,0,0,0,2,1,0,1,0,0,0,0,0
11028735,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
11030319,1,0,0.33,1,1,1,1,0.95,0.05,30000,0,0,0
1103254,1,1,0.033783784,1,1,1,0,0,1,0,0,0,0
1103354,1,0,0.3,0,1,1,0,1,0,0,0,0,0
11035365,1,2,0.112903226,1,1,1,0,0.837209302,0.023255814,0,0,0,0
1103560,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
11035773,1,0,-888888888,0,-999999999,-999999999,0,1,0,0,0,0,0
11038377,1,0,0.096153846,3,2,1,0,0.75,0.25,0,0,0,0
11039196,1,0,0,0,1,1,0,1,0,0,0,0,0
11039628,1,0,0.2,0,1,1,0,1,0,0,0,0,0
11041107,1,0,0.127358491,0,2,1,0,1,0,0,0,0,0
11042304,1,3,0.272727273,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
11043162,1,0,-888888888,3,1,1,0,0.75,0.1875,0,0,0,0
11045166,1,0,0.0625,0,1,1,1,1,0,4034342,0,0,0
1104594,1,3,0.333333333,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
11046246,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
11047398,1,1,1,10,4,1,1,0.523809524,0.476190476,100000,0,0,0
11049888,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1105020,1,0,0,3,5,1,0,0.857142857,0.142857143,0,0,0,0
11050362,1,0,0.333333333,1,1,1,0,0.857142857,0.142857143,0,0,0,0
11051046,0,3,0.446043165,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
11051823,1,0,0,0,1,1,1,1,0,113120,0,0,0
11054175,1,0,0.213333333,0,1,1,1,1,0,726300,0,0,0
11054316,1,0,0,2,2,1,1,0.75,0.25,1318485,0,0,0
1105512,1,0,0.2,0,8,1,0,1,0,0,0,0,0
11055471,1,0,0.372093023,0,2,1,0,1,0,0,0,0,0
1105788,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
110593,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
11059716,1,0,0.216666667,6,2,1,3,0.882352941,0.117647059,75000,0,0,0
1106006,1,0,0,0,1,1,1,1,0,102000,0,0,0
11061324,1,0,0.142857143,0,4,1,4,1,0,2805760,0,0,0
11062437,1,0,0.257142857,2,1,1,0,0.928571429,0.071428571,0,0,0,0
110629,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
11063169,0,3,0.09375,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
11063700,1,1,0.143333333,3,3,1,0,0.884615385,0.115384615,0,0,0,0
11070186,1,0,0.2,11,4,1,15,0.5,0.392857143,8282230,0,0,0
11070984,1,0,0.5,2,3,1,2,0.894736842,0.105263158,2066400,0,0,0
11071683,1,0,0.260869565,0,2,1,1,1,0,519200,0,0,0
11073960,1,0,0.558823529,10,1,1,1,0.666666667,0.333333333,50000,0,0,0
11075475,1,0,0.1875,0,3,1,1,1,0,36033,0,0,0
11075940,1,0,0.318181818,0,2,1,0,1,0,0,0,0,0
11076645,1,0,0.146341463,4,2,1,4,0.862068966,0.137931034,282200,0,0,0
11077935,1,0,0.344827586,0,1,1,0,1,0,0,0,0,0
11078,1,3,-888888888,-888888888,-999999999,-999999999,0,-888888888,-888888888,0,0,0,0
